"a_o","codigo_comarca","codigo_muncipio","codigo_producto","codigo_provincia","comarca","cultivo","grupo_de_cultivo","municipio","n_total_arboles_diseminados","superficie_regad_o_en_producci_n","superficie_regad_o_que_no_pruduce","superficie_secano_en_producci_n","superficie_secano_que_no_pruduce"
"2010-01-01T00:00:00.000","3","904","0012/08","5","BARCO AVILA-PIEDRAHITA","MELOCOTONERO","FRUTALES","SANTIAGO DE TORMES","20",,,,
"2010-01-01T00:00:00.000","3","904","0012/09","5","BARCO AVILA-PIEDRAHITA","CIRUELO","FRUTALES","SANTIAGO DE TORMES","20",,,,
"2010-01-01T00:00:00.000","2","1","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","ABAJAS","138",,,,
"2010-01-01T00:00:00.000","2","1","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","ABAJAS","12",,,,
"2010-01-01T00:00:00.000","2","1","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","ABAJAS","56",,,,
"2010-01-01T00:00:00.000","2","1","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","ABAJAS","200",,,,
"2010-01-01T00:00:00.000","2","1","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","ABAJAS","15",,,,
"2010-01-01T00:00:00.000","2","1","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","ABAJAS","10",,,,
"2010-01-01T00:00:00.000","2","1","0012/05","9","BUREBA-EBRO","ACEROLO Y OTROS","FRUTALES","ABAJAS","12",,,,
"2010-01-01T00:00:00.000","2","1","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","ABAJAS","68",,,,
"2010-01-01T00:00:00.000","2","1","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","ABAJAS","260",,,,
"2010-01-01T00:00:00.000","4","3","0012/01","9","LA RIBERA","MANZANO","FRUTALES","ADRADA DE HAZA","75","1",,,
"2010-01-01T00:00:00.000","4","3","0012/10","9","LA RIBERA","HIGUERA","FRUTALES","ADRADA DE HAZA","2",,,,
"2010-01-01T00:00:00.000","4","3","0012/17","9","LA RIBERA","AZUFUAIFO Y OTROS","FRUTALES","ADRADA DE HAZA","2",,,,
"2010-01-01T00:00:00.000","4","3","0012/18","9","LA RIBERA","ALMENDRO","FRUTALES","ADRADA DE HAZA","105",,,,
"2010-01-01T00:00:00.000","4","3","0012/19","9","LA RIBERA","NOGAL","FRUTALES","ADRADA DE HAZA","20",,,,
"2010-01-01T00:00:00.000","4","3","0012/02","9","LA RIBERA","PERAL","FRUTALES","ADRADA DE HAZA","18",,,,
"2010-01-01T00:00:00.000","4","3","0012/03","9","LA RIBERA","MEMBRILLO","FRUTALES","ADRADA DE HAZA","5",,,,
"2010-01-01T00:00:00.000","4","3","0012/05","9","LA RIBERA","ACEROLO Y OTROS","FRUTALES","ADRADA DE HAZA","5",,,,
"2010-01-01T00:00:00.000","4","3","0012/07","9","LA RIBERA","CEREZO Y GUINDO","FRUTALES","ADRADA DE HAZA","25",,,,
"2010-01-01T00:00:00.000","4","3","0012/09","9","LA RIBERA","CIRUELO","FRUTALES","ADRADA DE HAZA","30",,,,
"2010-01-01T00:00:00.000","4","3","0013/02","9","LA RIBERA","VIÑEDO DE UVA VINO","VIÑEDO","ADRADA DE HAZA",,,,"10","3"
"2010-01-01T00:00:00.000","2","6","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","AGUAS CANDIDAS","950","21",,"71",
"2010-01-01T00:00:00.000","2","6","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","AGUAS CANDIDAS","16",,,,
"2010-01-01T00:00:00.000","2","6","0012/17","9","BUREBA-EBRO","AZUFUAIFO Y OTROS","FRUTALES","AGUAS CANDIDAS","16",,,,
"2010-01-01T00:00:00.000","2","6","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","AGUAS CANDIDAS","155",,,,
"2010-01-01T00:00:00.000","2","6","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","AGUAS CANDIDAS","180",,,"3",
"2010-01-01T00:00:00.000","2","6","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","AGUAS CANDIDAS","430","1",,"4",
"2010-01-01T00:00:00.000","2","6","0012/20","9","BUREBA-EBRO","AVELLANO","FRUTALES","AGUAS CANDIDAS","50",,,,
"2010-01-01T00:00:00.000","2","6","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","AGUAS CANDIDAS","60",,,,
"2010-01-01T00:00:00.000","2","6","0012/05","9","BUREBA-EBRO","ACEROLO Y OTROS","FRUTALES","AGUAS CANDIDAS","10",,,,
"2010-01-01T00:00:00.000","2","6","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","AGUAS CANDIDAS","600","1","1","41","1"
"2010-01-01T00:00:00.000","2","6","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","AGUAS CANDIDAS","490","1",,"4",
"2010-01-01T00:00:00.000","2","7","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","AGUILAR DE BUREBA","430",,,,
"2010-01-01T00:00:00.000","2","7","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","AGUILAR DE BUREBA","35",,,,
"2010-01-01T00:00:00.000","2","7","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","AGUILAR DE BUREBA","55",,,,
"2010-01-01T00:00:00.000","2","7","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","AGUILAR DE BUREBA","85",,,"1","1"
"2010-01-01T00:00:00.000","2","7","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","AGUILAR DE BUREBA","20",,,,
"2010-01-01T00:00:00.000","2","7","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","AGUILAR DE BUREBA","12",,,,
"2010-01-01T00:00:00.000","2","7","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","AGUILAR DE BUREBA","35",,,,
"2010-01-01T00:00:00.000","2","7","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","AGUILAR DE BUREBA","10",,,,
"2010-01-01T00:00:00.000","8","9","0012/01","9","ARLANZON","MANZANO","FRUTALES","ALBILLOS","160",,,,
"2010-01-01T00:00:00.000","8","9","0012/10","9","ARLANZON","HIGUERA","FRUTALES","ALBILLOS","1",,,,
"2010-01-01T00:00:00.000","8","9","0012/19","9","ARLANZON","NOGAL","FRUTALES","ALBILLOS",,,,"1",
"2010-01-01T00:00:00.000","8","9","0012/02","9","ARLANZON","PERAL","FRUTALES","ALBILLOS","90",,,,
"2010-01-01T00:00:00.000","8","9","0012/03","9","ARLANZON","MEMBRILLO","FRUTALES","ALBILLOS","10",,,,
"2010-01-01T00:00:00.000","8","9","0012/05","9","ARLANZON","ACEROLO Y OTROS","FRUTALES","ALBILLOS","10",,,,
"2010-01-01T00:00:00.000","8","9","0012/07","9","ARLANZON","CEREZO Y GUINDO","FRUTALES","ALBILLOS","40",,,,
"2010-01-01T00:00:00.000","8","9","0012/09","9","ARLANZON","CIRUELO","FRUTALES","ALBILLOS","20",,,,
"2010-01-01T00:00:00.000","8","9","0015/00","9","ARLANZON","VIVEROS","VIVEROS","ALBILLOS",,,"5",,
"2010-01-01T00:00:00.000","2","10","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","ALCOCERO DE MOLA","64",,,,
"2010-01-01T00:00:00.000","2","10","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","ALCOCERO DE MOLA","9",,,,
"2010-01-01T00:00:00.000","2","10","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","ALCOCERO DE MOLA","18",,,,
"2010-01-01T00:00:00.000","2","10","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","ALCOCERO DE MOLA","16",,,,
"2010-01-01T00:00:00.000","2","10","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","ALCOCERO DE MOLA","3",,,,
"2010-01-01T00:00:00.000","2","10","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","ALCOCERO DE MOLA","4",,,,
"2010-01-01T00:00:00.000","2","10","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","ALCOCERO DE MOLA","46",,,,
"2010-01-01T00:00:00.000","1","11","0012/01","9","MERINDADES","MANZANO","FRUTALES","ALFOZ DE BRICIA","75",,,,
"2010-01-01T00:00:00.000","1","11","0012/19","9","MERINDADES","NOGAL","FRUTALES","ALFOZ DE BRICIA","75",,,,
"2010-01-01T00:00:00.000","1","11","0012/02","9","MERINDADES","PERAL","FRUTALES","ALFOZ DE BRICIA","35",,,,
"2010-01-01T00:00:00.000","1","11","0012/07","9","MERINDADES","CEREZO Y GUINDO","FRUTALES","ALFOZ DE BRICIA","30",,,,
"2010-01-01T00:00:00.000","1","11","0012/09","9","MERINDADES","CIRUELO","FRUTALES","ALFOZ DE BRICIA","15",,,,
"2010-01-01T00:00:00.000","1","12","0012/01","9","MERINDADES","MANZANO","FRUTALES","ALFOZ DE SANTA GADEA","10",,,,
"2010-01-01T00:00:00.000","1","12","0012/19","9","MERINDADES","NOGAL","FRUTALES","ALFOZ DE SANTA GADEA","51",,,,
"2010-01-01T00:00:00.000","1","12","0012/20","9","MERINDADES","AVELLANO","FRUTALES","ALFOZ DE SANTA GADEA","30",,,,
"2010-01-01T00:00:00.000","1","12","0012/07","9","MERINDADES","CEREZO Y GUINDO","FRUTALES","ALFOZ DE SANTA GADEA","5",,,,
"2010-01-01T00:00:00.000","1","12","0012/09","9","MERINDADES","CIRUELO","FRUTALES","ALFOZ DE SANTA GADEA","5",,,,
"2010-01-01T00:00:00.000","2","13","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","ALTABLE","160",,,,
"2010-01-01T00:00:00.000","2","13","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","ALTABLE","5",,,,
"2010-01-01T00:00:00.000","2","13","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","ALTABLE","5",,,,
"2010-01-01T00:00:00.000","2","13","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","ALTABLE","18",,,,
"2010-01-01T00:00:00.000","2","13","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","ALTABLE","5",,,,
"2010-01-01T00:00:00.000","2","13","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","ALTABLE","10",,,,
"2010-01-01T00:00:00.000","2","13","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","ALTABLE","25",,,,
"2010-01-01T00:00:00.000","7","14","0012/01","9","PARAMOS","MANZANO","FRUTALES","ALTOS (LOS)","1350",,,"1",
"2010-01-01T00:00:00.000","7","14","0012/18","9","PARAMOS","ALMENDRO","FRUTALES","ALTOS (LOS)","90",,,,
"2010-01-01T00:00:00.000","7","14","0012/19","9","PARAMOS","NOGAL","FRUTALES","ALTOS (LOS)","15",,,,
"2010-01-01T00:00:00.000","7","14","0012/02","9","PARAMOS","PERAL","FRUTALES","ALTOS (LOS)","100",,,,
"2010-01-01T00:00:00.000","7","14","0012/09","9","PARAMOS","CIRUELO","FRUTALES","ALTOS (LOS)","125",,,,
"2010-01-01T00:00:00.000","2","16","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","AMEYUGO","20",,,,
"2010-01-01T00:00:00.000","2","16","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","AMEYUGO","10",,,,
"2010-01-01T00:00:00.000","2","16","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","AMEYUGO","80",,,,
"2010-01-01T00:00:00.000","2","16","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","AMEYUGO","25",,,,
"2010-01-01T00:00:00.000","2","16","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","AMEYUGO","2",,,,
"2010-01-01T00:00:00.000","2","16","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","AMEYUGO","10",,,,
"2010-01-01T00:00:00.000","2","16","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","AMEYUGO","40",,,,
"2010-01-01T00:00:00.000","4","17","0012/01","9","LA RIBERA","MANZANO","FRUTALES","ANGUIX","175",,,,
"2010-01-01T00:00:00.000","4","17","0012/10","9","LA RIBERA","HIGUERA","FRUTALES","ANGUIX","3",,,,
"2010-01-01T00:00:00.000","4","17","0012/18","9","LA RIBERA","ALMENDRO","FRUTALES","ANGUIX","175",,,"1",
"2010-01-01T00:00:00.000","4","17","0012/19","9","LA RIBERA","NOGAL","FRUTALES","ANGUIX","23",,,,
"2010-01-01T00:00:00.000","4","17","0012/02","9","LA RIBERA","PERAL","FRUTALES","ANGUIX","58",,,,
"2010-01-01T00:00:00.000","4","17","0012/07","9","LA RIBERA","CEREZO Y GUINDO","FRUTALES","ANGUIX","95",,,,
"2010-01-01T00:00:00.000","4","17","0012/09","9","LA RIBERA","CIRUELO","FRUTALES","ANGUIX","95",,,,
"2010-01-01T00:00:00.000","4","17","0013/02","9","LA RIBERA","VIÑEDO DE UVA VINO","VIÑEDO","ANGUIX",,,,"540","5"
"2010-01-01T00:00:00.000","4","18","0012/01","9","LA RIBERA","MANZANO","FRUTALES","ARANDA DE DUERO","950","5",,,
"2010-01-01T00:00:00.000","4","18","0012/18","9","LA RIBERA","ALMENDRO","FRUTALES","ARANDA DE DUERO","400",,,"1",
"2010-01-01T00:00:00.000","4","18","0012/19","9","LA RIBERA","NOGAL","FRUTALES","ARANDA DE DUERO","200",,,,
"2010-01-01T00:00:00.000","4","18","0012/02","9","LA RIBERA","PERAL","FRUTALES","ARANDA DE DUERO","250","1",,,
"2010-01-01T00:00:00.000","4","18","0012/07","9","LA RIBERA","CEREZO Y GUINDO","FRUTALES","ARANDA DE DUERO","250",,,,
"2010-01-01T00:00:00.000","4","18","0012/09","9","LA RIBERA","CIRUELO","FRUTALES","ARANDA DE DUERO","250",,,,
"2010-01-01T00:00:00.000","4","18","0013/02","9","LA RIBERA","VIÑEDO DE UVA VINO","VIÑEDO","ARANDA DE DUERO",,,,"1277","32"
"2010-01-01T00:00:00.000","4","19","0012/01","9","LA RIBERA","MANZANO","FRUTALES","ARANDILLA","400","1",,,
"2010-01-01T00:00:00.000","4","19","0012/02","9","LA RIBERA","PERAL","FRUTALES","ARANDILLA","150",,,,
"2010-01-01T00:00:00.000","4","19","0012/07","9","LA RIBERA","CEREZO Y GUINDO","FRUTALES","ARANDILLA","300",,,,
"2010-01-01T00:00:00.000","4","19","0012/09","9","LA RIBERA","CIRUELO","FRUTALES","ARANDILLA","50",,,,
"2010-01-01T00:00:00.000","4","19","0013/02","9","LA RIBERA","VIÑEDO DE UVA VINO","VIÑEDO","ARANDILLA",,,,"26",
"2010-01-01T00:00:00.000","3","20","0012/01","9","DEMANDA","MANZANO","FRUTALES","ARAUZO DE MIEL","70",,,,
"2010-01-01T00:00:00.000","3","20","0012/18","9","DEMANDA","ALMENDRO","FRUTALES","ARAUZO DE MIEL","150",,,,
"2010-01-01T00:00:00.000","3","20","0012/19","9","DEMANDA","NOGAL","FRUTALES","ARAUZO DE MIEL","20",,,,
"2010-01-01T00:00:00.000","3","20","0012/02","9","DEMANDA","PERAL","FRUTALES","ARAUZO DE MIEL","25",,,,
"2010-01-01T00:00:00.000","3","20","0012/09","9","DEMANDA","CIRUELO","FRUTALES","ARAUZO DE MIEL","15",,,,
"2010-01-01T00:00:00.000","3","20","0013/02","9","DEMANDA","VIÑEDO DE UVA VINO","VIÑEDO","ARAUZO DE MIEL",,,,"1",
"2010-01-01T00:00:00.000","3","21","0012/01","9","DEMANDA","MANZANO","FRUTALES","ARAUZO DE SALCE","45",,,,
"2010-01-01T00:00:00.000","3","21","0012/18","9","DEMANDA","ALMENDRO","FRUTALES","ARAUZO DE SALCE","50",,,,
"2010-01-01T00:00:00.000","3","21","0012/19","9","DEMANDA","NOGAL","FRUTALES","ARAUZO DE SALCE","10",,,,
"2010-01-01T00:00:00.000","3","21","0012/02","9","DEMANDA","PERAL","FRUTALES","ARAUZO DE SALCE","15",,,,
"2010-01-01T00:00:00.000","3","21","0013/02","9","DEMANDA","VIÑEDO DE UVA VINO","VIÑEDO","ARAUZO DE SALCE",,,,"8",
"2010-01-01T00:00:00.000","3","22","0012/01","9","DEMANDA","MANZANO","FRUTALES","ARAUZO DE TORRE","25",,,,
"2010-01-01T00:00:00.000","3","22","0012/18","9","DEMANDA","ALMENDRO","FRUTALES","ARAUZO DE TORRE","30",,,,
"2010-01-01T00:00:00.000","3","22","0012/19","9","DEMANDA","NOGAL","FRUTALES","ARAUZO DE TORRE","10",,,,
"2010-01-01T00:00:00.000","3","22","0012/02","9","DEMANDA","PERAL","FRUTALES","ARAUZO DE TORRE","10",,,,
"2010-01-01T00:00:00.000","3","22","0013/02","9","DEMANDA","VIÑEDO DE UVA VINO","VIÑEDO","ARAUZO DE TORRE",,,,"35",
"2010-01-01T00:00:00.000","8","23","0012/01","9","ARLANZON","MANZANO","FRUTALES","ARCOS","230",,,,
"2010-01-01T00:00:00.000","8","23","0012/18","9","ARLANZON","ALMENDRO","FRUTALES","ARCOS","15",,,,
"2010-01-01T00:00:00.000","8","23","0012/19","9","ARLANZON","NOGAL","FRUTALES","ARCOS","36",,,,
"2010-01-01T00:00:00.000","8","23","0012/02","9","ARLANZON","PERAL","FRUTALES","ARCOS","130",,,,
"2010-01-01T00:00:00.000","8","23","0012/03","9","ARLANZON","MEMBRILLO","FRUTALES","ARCOS","3",,,,
"2010-01-01T00:00:00.000","8","23","0012/05","9","ARLANZON","ACEROLO Y OTROS","FRUTALES","ARCOS","5",,,,
"2010-01-01T00:00:00.000","8","23","0012/07","9","ARLANZON","CEREZO Y GUINDO","FRUTALES","ARCOS","21",,,,
"2010-01-01T00:00:00.000","8","23","0012/09","9","ARLANZON","CIRUELO","FRUTALES","ARCOS","70",,,,
"2010-01-01T00:00:00.000","6","24","0012/01","9","PISUERGA","MANZANO","FRUTALES","ARENILLAS DE RIOPISUERGA","50",,,,
"2010-01-01T00:00:00.000","6","24","0012/10","9","PISUERGA","HIGUERA","FRUTALES","ARENILLAS DE RIOPISUERGA","12",,,,
"2010-01-01T00:00:00.000","6","24","0012/17","9","PISUERGA","AZUFUAIFO Y OTROS","FRUTALES","ARENILLAS DE RIOPISUERGA","10",,,,
"2010-01-01T00:00:00.000","6","24","0012/18","9","PISUERGA","ALMENDRO","FRUTALES","ARENILLAS DE RIOPISUERGA","40",,,"1",
"2010-01-01T00:00:00.000","6","24","0012/19","9","PISUERGA","NOGAL","FRUTALES","ARENILLAS DE RIOPISUERGA","8",,,,
"2010-01-01T00:00:00.000","6","24","0012/02","9","PISUERGA","PERAL","FRUTALES","ARENILLAS DE RIOPISUERGA","30",,,,
"2010-01-01T00:00:00.000","6","24","0012/20","9","PISUERGA","AVELLANO","FRUTALES","ARENILLAS DE RIOPISUERGA","2",,,,
"2010-01-01T00:00:00.000","6","24","0012/03","9","PISUERGA","MEMBRILLO","FRUTALES","ARENILLAS DE RIOPISUERGA","6",,,,
"2010-01-01T00:00:00.000","6","24","0012/05","9","PISUERGA","ACEROLO Y OTROS","FRUTALES","ARENILLAS DE RIOPISUERGA","10",,,,
"2010-01-01T00:00:00.000","6","24","0012/07","9","PISUERGA","CEREZO Y GUINDO","FRUTALES","ARENILLAS DE RIOPISUERGA","30",,,,
"2010-01-01T00:00:00.000","6","24","0012/09","9","PISUERGA","CIRUELO","FRUTALES","ARENILLAS DE RIOPISUERGA","20",,,,
"2010-01-01T00:00:00.000","6","24","0013/02","9","PISUERGA","VIÑEDO DE UVA VINO","VIÑEDO","ARENILLAS DE RIOPISUERGA",,,,"1",
"2010-01-01T00:00:00.000","1","25","0012/01","9","MERINDADES","MANZANO","FRUTALES","ARIJA","10",,,,
"2010-01-01T00:00:00.000","1","25","0012/19","9","MERINDADES","NOGAL","FRUTALES","ARIJA","36",,,,
"2010-01-01T00:00:00.000","1","25","0012/02","9","MERINDADES","PERAL","FRUTALES","ARIJA","10",,,,
"2010-01-01T00:00:00.000","1","25","0012/20","9","MERINDADES","AVELLANO","FRUTALES","ARIJA","20",,,,
"2010-01-01T00:00:00.000","1","25","0012/07","9","MERINDADES","CEREZO Y GUINDO","FRUTALES","ARIJA","10",,,,
"2010-01-01T00:00:00.000","1","25","0012/09","9","MERINDADES","CIRUELO","FRUTALES","ARIJA","8",,,,
"2010-01-01T00:00:00.000","8","26","0012/01","9","ARLANZON","MANZANO","FRUTALES","ARLANZON","350","1",,,
"2010-01-01T00:00:00.000","8","26","0012/19","9","ARLANZON","NOGAL","FRUTALES","ARLANZON","40",,,,"18"
"2010-01-01T00:00:00.000","8","26","0012/02","9","ARLANZON","PERAL","FRUTALES","ARLANZON","200",,,,
"2010-01-01T00:00:00.000","8","26","0012/20","9","ARLANZON","AVELLANO","FRUTALES","ARLANZON","10",,,,
"2010-01-01T00:00:00.000","8","26","0012/07","9","ARLANZON","CEREZO Y GUINDO","FRUTALES","ARLANZON","20",,,,
"2010-01-01T00:00:00.000","8","26","0012/09","9","ARLANZON","CIRUELO","FRUTALES","ARLANZON","70",,,,
"2010-01-01T00:00:00.000","2","27","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","ARRAYA DE OCA","32",,,,
"2010-01-01T00:00:00.000","2","27","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","ARRAYA DE OCA","6",,,,
"2010-01-01T00:00:00.000","2","27","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","ARRAYA DE OCA","14",,,,
"2010-01-01T00:00:00.000","2","27","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","ARRAYA DE OCA","16",,,,
"2010-01-01T00:00:00.000","8","29","0012/01","9","ARLANZON","MANZANO","FRUTALES","ATAPUERCA","25",,,,
"2010-01-01T00:00:00.000","8","29","0012/19","9","ARLANZON","NOGAL","FRUTALES","ATAPUERCA","10",,,,
"2010-01-01T00:00:00.000","8","29","0012/02","9","ARLANZON","PERAL","FRUTALES","ATAPUERCA","15",,,,
"2010-01-01T00:00:00.000","8","29","0012/07","9","ARLANZON","CEREZO Y GUINDO","FRUTALES","ATAPUERCA","12",,,,
"2010-01-01T00:00:00.000","8","29","0012/09","9","ARLANZON","CIRUELO","FRUTALES","ATAPUERCA","10",,,,
"2010-01-01T00:00:00.000","8","30","0012/01","9","ARLANZON","MANZANO","FRUTALES","AUSINES (LOS)","65",,,,
"2010-01-01T00:00:00.000","8","30","0012/02","9","ARLANZON","PERAL","FRUTALES","AUSINES (LOS)","40",,,,
"2010-01-01T00:00:00.000","8","30","0012/07","9","ARLANZON","CEREZO Y GUINDO","FRUTALES","AUSINES (LOS)","25",,,,
"2010-01-01T00:00:00.000","8","30","0012/09","9","ARLANZON","CIRUELO","FRUTALES","AUSINES (LOS)","5",,,,
"2010-01-01T00:00:00.000","5","32","0012/01","9","ARLANZA","MANZANO","FRUTALES","AVELLANOSA DE MUÑO","120",,,,
"2010-01-01T00:00:00.000","5","32","0012/10","9","ARLANZA","HIGUERA","FRUTALES","AVELLANOSA DE MUÑO","4",,,,
"2010-01-01T00:00:00.000","5","32","0012/18","9","ARLANZA","ALMENDRO","FRUTALES","AVELLANOSA DE MUÑO","100",,,,
"2010-01-01T00:00:00.000","5","32","0012/19","9","ARLANZA","NOGAL","FRUTALES","AVELLANOSA DE MUÑO","46",,,,
"2010-01-01T00:00:00.000","5","32","0012/02","9","ARLANZA","PERAL","FRUTALES","AVELLANOSA DE MUÑO","40",,,,
"2010-01-01T00:00:00.000","5","32","0012/07","9","ARLANZA","CEREZO Y GUINDO","FRUTALES","AVELLANOSA DE MUÑO","45",,,,
"2010-01-01T00:00:00.000","5","32","0012/09","9","ARLANZA","CIRUELO","FRUTALES","AVELLANOSA DE MUÑO","159",,,,
"2010-01-01T00:00:00.000","5","32","0013/02","9","ARLANZA","VIÑEDO DE UVA VINO","VIÑEDO","AVELLANOSA DE MUÑO",,,,"1","14"
"2010-01-01T00:00:00.000","5","33","0012/01","9","ARLANZA","MANZANO","FRUTALES","BAHABON DE ESGUEVA","125",,,,
"2010-01-01T00:00:00.000","5","33","0012/18","9","ARLANZA","ALMENDRO","FRUTALES","BAHABON DE ESGUEVA","150",,,,
"2010-01-01T00:00:00.000","5","33","0012/19","9","ARLANZA","NOGAL","FRUTALES","BAHABON DE ESGUEVA","60",,,,
"2010-01-01T00:00:00.000","5","33","0012/02","9","ARLANZA","PERAL","FRUTALES","BAHABON DE ESGUEVA","30",,,,
"2010-01-01T00:00:00.000","5","33","0012/03","9","ARLANZA","MEMBRILLO","FRUTALES","BAHABON DE ESGUEVA","15",,,,
"2010-01-01T00:00:00.000","5","33","0012/07","9","ARLANZA","CEREZO Y GUINDO","FRUTALES","BAHABON DE ESGUEVA","40",,,,
"2010-01-01T00:00:00.000","5","33","0012/09","9","ARLANZA","CIRUELO","FRUTALES","BAHABON DE ESGUEVA","51",,,,
"2010-01-01T00:00:00.000","5","33","0013/02","9","ARLANZA","VIÑEDO DE UVA VINO","VIÑEDO","BAHABON DE ESGUEVA",,,,"4",
"2010-01-01T00:00:00.000","6","34","0012/01","9","PISUERGA","MANZANO","FRUTALES","BALBASES (LOS)","80",,,,
"2010-01-01T00:00:00.000","6","34","0012/10","9","PISUERGA","HIGUERA","FRUTALES","BALBASES (LOS)","6",,,,
"2010-01-01T00:00:00.000","6","34","0012/17","9","PISUERGA","AZUFUAIFO Y OTROS","FRUTALES","BALBASES (LOS)","1",,,,
"2010-01-01T00:00:00.000","6","34","0012/18","9","PISUERGA","ALMENDRO","FRUTALES","BALBASES (LOS)","62",,,,
"2010-01-01T00:00:00.000","6","34","0012/19","9","PISUERGA","NOGAL","FRUTALES","BALBASES (LOS)","40",,,,
"2010-01-01T00:00:00.000","6","34","0012/02","9","PISUERGA","PERAL","FRUTALES","BALBASES (LOS)","75",,,,
"2010-01-01T00:00:00.000","6","34","0012/07","9","PISUERGA","CEREZO Y GUINDO","FRUTALES","BALBASES (LOS)","125",,,"1",
"2010-01-01T00:00:00.000","6","34","0012/09","9","PISUERGA","CIRUELO","FRUTALES","BALBASES (LOS)","40",,,,
"2010-01-01T00:00:00.000","6","34","0013/02","9","PISUERGA","VIÑEDO DE UVA VINO","VIÑEDO","BALBASES (LOS)",,,,"14",
"2010-01-01T00:00:00.000","4","35","0012/01","9","LA RIBERA","MANZANO","FRUTALES","BAÑOS DE VALDEARADOS","750","1",,,
"2010-01-01T00:00:00.000","4","35","0012/18","9","LA RIBERA","ALMENDRO","FRUTALES","BAÑOS DE VALDEARADOS","150",,,"1",
"2010-01-01T00:00:00.000","4","35","0012/19","9","LA RIBERA","NOGAL","FRUTALES","BAÑOS DE VALDEARADOS","50",,,,
"2010-01-01T00:00:00.000","4","35","0012/02","9","LA RIBERA","PERAL","FRUTALES","BAÑOS DE VALDEARADOS","40",,,,
"2010-01-01T00:00:00.000","4","35","0012/03","9","LA RIBERA","MEMBRILLO","FRUTALES","BAÑOS DE VALDEARADOS","5",,,,
"2010-01-01T00:00:00.000","4","35","0013/02","9","LA RIBERA","VIÑEDO DE UVA VINO","VIÑEDO","BAÑOS DE VALDEARADOS",,,,"342","3"
"2010-01-01T00:00:00.000","2","36","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","BAÑUELOS DE BUREBA","50",,,,
"2010-01-01T00:00:00.000","2","36","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","BAÑUELOS DE BUREBA","15",,,,
"2010-01-01T00:00:00.000","2","36","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","BAÑUELOS DE BUREBA","15",,,,
